time,pupil_size,gsr,ppg,gsr_filt,ppg_filt,pupil_size_z,gsr_filt_z,ppg_filt_z,pupil_baseline,delta_pupil,pupil_smoothed
3.6000000000008185,3.31,0.42,0.006039155559616813,0.41999999999999965,0.00603953458072605,-0.18585796687739295,0.1903890494749795,-1.3206751350157027,3.31,0.0,0.0
3.7000000000008413,3.31,0.42,0.006206911232082416,0.41999999999999965,0.006206966051234963,-0.18585796687739295,0.1903890494749795,-1.3201888605825065,3.31,0.0,0.0
3.800000000000864,3.31,0.42,0.006374666904548018,0.41999999999999965,0.006374514996941045,-0.18585796687739295,0.1903890494749795,-1.3197022449638407,3.31,0.0,0.0
3.9000000000008868,3.31,0.42,0.006542422577013622,0.41999999999999965,0.006542328181138964,-0.18585796687739295,0.1903890494749795,-1.3192148619122515,3.31,0.0,0.0
4.0000000000009095,3.31,0.42,0.006710178249479224,0.41999999999999965,0.006710206315267271,-0.18585796687739295,0.1903890494749795,-1.318727290225333,3.31,0.0,0.0
4.100000000000932,3.31,0.42,0.006877933921944827,0.41999999999999965,0.006877990658311378,-0.18585796687739295,0.1903890494749795,-1.3182399909376605,3.31,0.0,0.0
4.200000000000955,3.31,0.42,0.0070456895944104305,0.41999999999999965,0.0070457022149710115,-0.18585796687739295,0.1903890494749795,-1.3177529030448814,3.31,0.0,0.0
4.300000000000978,3.31,0.42,0.007213445266876033,0.41999999999999965,0.007213424527879876,-0.18585796687739295,0.1903890494749795,-1.317265783912521,3.31,0.0,0.0
4.4000000000010004,3.31,0.42,0.007381200939341636,0.41999999999999965,0.007381185656807519,-0.18585796687739295,0.1903890494749795,-1.3167785520460527,3.31,0.0,0.0
4.500000000001023,3.31,0.42,0.007548956611807239,0.41999999999999965,0.007548959358116924,-0.18585796687739295,0.1903890494749795,-1.3162912836653742,3.31,0.0,0.0
4.600000000001046,3.31,0.42,0.007716712284272842,0.41999999999999965,0.007716720655315813,-0.18585796687739295,0.1903890494749795,-1.3158040513101923,3.31,0.0,0.0
4.700000000001069,3.31,0.42,0.007884467956738445,0.41999999999999965,0.00788447046914699,-0.18585796687739295,0.1903890494749795,-1.3153168523063756,3.31,0.0,0.0
4.800000000001091,3.31,0.42,0.008052223629204047,0.41999999999999965,0.00805222086399401,-0.18585796687739295,0.1903890494749795,-1.3148296516151035,3.31,0.0,0.0
4.900000000001114,3.31,0.42,0.008219979301669652,0.41999999999999965,0.008219976877098653,-0.18585796687739295,0.1903890494749795,-1.314342434606618,3.31,0.0,0.0
5.000000000001137,3.31,0.42,0.008387734974135254,0.41999999999999965,0.008387735165002951,-0.18585796687739295,0.1903890494749795,-1.313855210991388,3.31,0.0,0.0
5.10000000000116,3.31,0.42,0.008555490646600857,0.41999999999999965,0.008555491863726186,-0.18585796687739295,0.1903890494749795,-1.313367991991647,3.31,0.0,0.0
5.200000000001182,3.31,0.42,0.00872324631906646,0.41999999999999965,0.008723246781563216,-0.18585796687739295,0.1903890494749795,-1.3128807781641683,3.31,0.0,0.0
5.300000000001205,3.31,0.42,0.008891001991532062,0.41999999999999965,0.008891001633521705,-0.18585796687739295,0.1903890494749795,-1.3123935645280216,3.31,0.0,0.0
5.400000000001228,3.31,0.42,0.009058757663997665,0.41999999999999965,0.009058757286102118,-0.18585796687739295,0.1903890494749795,-1.3119063485666134,3.31,0.0,0.0
5.5000000000012506,3.31,0.42,0.009226513336463269,0.41999999999999965,0.009226513332180802,-0.18585796687739295,0.1903890494749795,-1.3114191314623607,3.31,0.0,0.0
5.600000000001273,3.31,0.42,0.009394269008928872,0.41999999999999965,0.009394269183210758,-0.18585796687739295,0.1903890494749795,-1.3109319149245917,3.31,0.0,0.0
5.700000000001296,3.31,0.42,0.009562024681394474,0.41999999999999965,0.009562024762362021,-0.18585796687739295,0.1903890494749795,-1.3104446991764451,3.31,0.0,0.0
5.800000000001319,3.31,0.42,0.009729780353860077,0.41999999999999965,0.009729780309275952,-0.18585796687739295,0.1903890494749795,-1.309957483521926,3.31,0.0,0.0
5.9000000000013415,3.31,0.42,0.00989753602632568,0.41999999999999965,0.0098975359683665,-0.18585796687739295,0.1903890494749795,-1.3094702675416103,3.31,0.0,0.0
6.000000000001364,3.31,0.42,0.010065291698791282,0.41999999999999965,0.01006529169331956,-0.18585796687739295,0.1903890494749795,-1.3089830513700091,3.31,0.0,0.0
6.100000000001387,3.31,0.42,0.010233047371256885,0.41999999999999965,0.010233047395805382,-0.18585796687739295,0.1903890494749795,-1.3084958352636595,3.31,0.0,0.0
6.20000000000141,3.31,0.42,0.01040080304372249,0.41999999999999965,0.010400803057397488,-0.18585796687739295,0.1903890494749795,-1.3080086192760785,3.31,0.0,0.0
6.3000000000014325,3.31,0.42,0.010568558716188092,0.41999999999999965,0.010568558710936904,-0.18585796687739295,0.1903890494749795,-1.3075214033118852,3.31,0.0,0.0
6.400000000001455,3.31,0.42,0.010736314388653695,0.41999999999999965,0.010736314379897272,-0.18585796687739295,0.1903890494749795,-1.3070341873029043,3.31,0.0,0.0
6.500000000001478,3.31,0.42,0.010904070061119297,0.41999999999999965,0.01090407005960035,-0.18585796687739295,0.1903890494749795,-1.3065469712627231,3.31,0.0,0.0
6.600000000001501,3.31,0.42,0.0110718257335849,0.41999999999999965,0.011071825736979976,-0.18585796687739295,0.1903890494749795,-1.3060597552292903,3.31,0.0,0.0
6.700000000001523,3.31,0.42,0.011239581406050502,0.41999999999999965,0.011239581408297197,-0.18585796687739295,0.1903890494749795,-1.3055725392134645,3.31,0.0,0.0
6.800000000001546,3.31,0.42,0.011407337078516107,0.41999999999999965,0.011407337077950915,-0.18585796687739295,0.1903890494749795,-1.3050853232024697,3.31,0.0,0.0
6.900000000001569,3.31,0.42,0.01157509275098171,0.41999999999999965,0.011575092749677917,-0.18585796687739295,0.1903890494749795,-1.3045981071854538,3.31,0.0,0.0
7.000000000001592,3.31,0.42,0.011742848423447312,0.41999999999999965,0.011742848423120098,-0.18585796687739295,0.1903890494749795,-1.3041108911634565,3.31,0.0,0.0
7.100000000001614,3.31,0.42,0.011910604095912915,0.41999999999999965,0.011910604096372634,-0.18585796687739295,0.1903890494749795,-1.3036236751420098,3.31,0.0,0.0
7.200000000001637,3.31,0.42,0.012078359768378517,0.41999999999999965,0.01207835976873941,-0.18585796687739295,0.1903890494749795,-1.3031364591231358,3.31,0.0,0.0
7.30000000000166,3.31,0.42,0.01224611544084412,0.41999999999999965,0.012246115440793263,-0.18585796687739295,0.1903890494749795,-1.3026492431051706,3.31,0.0,0.0
7.400000000001683,3.31,0.42,0.012413871113309724,0.41999999999999965,0.012413871113118381,-0.18585796687739295,0.1903890494749795,-1.3021620270864174,3.31,0.0,0.0
7.500000000001705,3.31,0.42,0.012581626785775327,0.41999999999999965,0.012581626785712337,-0.18585796687739295,0.1903890494749795,-1.3016748110668834,3.31,0.0,0.0
7.600000000001728,3.31,0.42,0.01274938245824093,0.41999999999999965,0.012749382458301612,-0.18585796687739295,0.1903890494749795,-1.3011875950473633,3.31,0.0,0.0
7.700000000001751,3.31,0.42,0.012917138130706532,0.41999999999999965,0.0129171381307634,-0.18585796687739295,0.1903890494749795,-1.300700379028213,3.31,0.0,0.0
7.8000000000017735,3.31,0.42,0.013084893803172135,0.41999999999999965,0.0130848938031696,-0.18585796687739295,0.1903890494749795,-1.3002131630092244,3.31,0.0,0.0
7.900000000001796,3.31,0.42,0.013252649475637738,0.41999999999999965,0.013252649475610065,-0.18585796687739295,0.1903890494749795,-1.2997259469901363,3.31,0.0,0.0
8.000000000001819,3.31,0.42,0.013420405148103342,0.41999999999999965,0.01342040514809198,-0.18585796687739295,0.1903890494749795,-1.2992387309709277,3.31,0.0,0.0
8.100000000001842,3.31,0.42,0.013588160820568945,0.41999999999999965,0.013588160820576695,-0.18585796687739295,0.1903890494749795,-1.2987515149517113,3.31,0.0,0.0
8.200000000001864,3.31,0.42,0.013755916493034547,0.41999999999999965,0.013755916493043354,-0.18585796687739295,0.1903890494749795,-1.298264298932547,3.31,0.0,0.0
8.300000000001887,3.31,0.42,0.01392367216550015,0.41999999999999965,0.013923672165500521,-0.18585796687739295,0.1903890494749795,-1.2977770829134105,3.31,0.0,0.0
8.40000000000191,3.31,0.42,0.014091427837965752,0.41999999999999965,0.01409142783796181,-0.18585796687739295,0.1903890494749795,-1.2972898668942618,3.31,0.0,0.0
8.500000000001933,3.31,0.42,0.014259183510431355,0.41999999999999965,0.014259183510429393,-0.18585796687739295,0.1903890494749795,-1.296802650875095,3.31,0.0,0.0
8.600000000001955,3.31,0.42,0.01442693918289696,0.41999999999999965,0.014426939182897907,-0.18585796687739295,0.1903890494749795,-1.2963154348559254,3.31,0.0,0.0
8.700000000001978,3.31,0.42,0.014594694855362562,0.41999999999999965,0.014594694855363903,-0.18585796687739295,0.1903890494749795,-1.2958282188367631,3.31,0.0,0.0
8.800000000002001,3.31,0.42,0.014762450527828165,0.41999999999999965,0.014762450527828326,-0.18585796687739295,0.1903890494749795,-1.2953410028176053,3.31,0.0,0.0
8.900000000002024,3.31,0.42,0.014930206200293767,0.41999999999999965,0.01493020620029321,-0.18585796687739295,0.1903890494749795,-1.2948537867984462,3.31,0.0,0.0
9.000000000002046,3.31,0.42,0.01509796187275937,0.41999999999999965,0.015097961872759035,-0.18585796687739295,0.1903890494749795,-1.2943665707792846,3.31,0.0,0.0
9.100000000002069,3.31,0.42,0.015265717545224973,0.41999999999999965,0.015265717545225075,-0.18585796687739295,0.1903890494749795,-1.2938793547601222,3.31,0.0,0.0
9.200000000002092,3.31,0.42,0.015433473217690577,0.41999999999999965,0.015433473217690771,-0.18585796687739295,0.1903890494749795,-1.2933921387409608,3.31,0.0,0.0
9.300000000002115,3.31,0.42,0.01560122889015618,0.41999999999999965,0.015601228890156216,-0.18585796687739295,0.1903890494749795,-1.2929049227218001,3.31,0.0,0.0
9.400000000002137,3.31,0.42,0.015768984562621782,0.41999999999999965,0.015768984562621702,-0.18585796687739295,0.1903890494749795,-1.2924177067026392,3.31,0.0,0.0
9.50000000000216,3.31,0.42,0.015936740235087385,0.41999999999999965,0.015936740235087326,-0.18585796687739295,0.1903890494749795,-1.291930490683478,3.31,0.0,0.0
9.600000000002183,3.31,0.42,0.016104495907552988,0.41999999999999965,0.01610449590755299,-0.18585796687739295,0.1903890494749795,-1.291443274664317,3.31,0.0,0.0
9.700000000002206,3.31,0.42,0.01627225158001859,0.41999999999999965,0.01627225158001861,-0.18585796687739295,0.1903890494749795,-1.2909560586451556,3.31,0.0,0.0
9.800000000002228,3.31,0.42,0.016440007252484193,0.41999999999999965,0.016440007252484193,-0.18585796687739295,0.1903890494749795,-1.2904688426259947,3.31,0.0,0.0
9.900000000002251,3.31,0.42,0.016607762924949795,0.41999999999999965,0.016607762924949778,-0.18585796687739295,0.1903890494749795,-1.2899816266068336,3.31,0.0,0.0
10.000000000002274,3.31,0.42,0.016775518597415398,0.41999999999999965,0.016775518597415384,-0.18585796687739295,0.1903890494749795,-1.2894944105876724,3.31,0.0,0.0
10.100000000002296,3.31,0.42,0.016943274269881004,0.41999999999999965,0.016943274269881,-0.18585796687739295,0.1903890494749795,-1.289007194568511,3.31,0.0,0.0
10.20000000000232,3.31,0.42,0.017111029942346607,0.41999999999999965,0.017111029942346607,-0.18585796687739295,0.1903890494749795,-1.2885199785493502,3.31,0.0,0.0
10.300000000002342,3.31,0.42,0.01727878561481221,0.41999999999999965,0.017278785614812203,-0.18585796687739295,0.1903890494749795,-1.2880327625301888,3.31,0.0,0.0
10.400000000002365,3.31,0.42,0.017446541287277812,0.41999999999999965,0.0174465412872778,-0.18585796687739295,0.1903890494749795,-1.287545546511028,3.31,0.0,0.0
10.500000000002387,3.31,0.42,0.017614296959743415,0.41999999999999965,0.017614296959743408,-0.18585796687739295,0.1903890494749795,-1.2870583304918668,3.31,0.0,0.0
10.60000000000241,3.31,0.42,0.017782052632209017,0.41999999999999965,0.017782052632209014,-0.18585796687739295,0.1903890494749795,-1.2865711144727057,3.31,0.0,0.0
10.700000000002433,3.31,0.42,0.01794980830467462,0.41999999999999965,0.017949808304674617,-0.18585796687739295,0.1903890494749795,-1.2860838984535445,3.31,0.0,0.0
10.800000000002456,3.31,0.42,0.018117563977140223,0.41999999999999965,0.01811756397714022,-0.18585796687739295,0.1903890494749795,-1.2855966824343834,3.31,0.0,0.0
10.900000000002478,3.31,0.42,0.018285319649605825,0.41999999999999965,0.018285319649605822,-0.18585796687739295,0.1903890494749795,-1.2851094664152223,3.31,0.0,0.0
11.000000000002501,3.31,0.42,0.018453075322071428,0.41999999999999965,0.018453075322071424,-0.18585796687739295,0.1903890494749795,-1.2846222503960611,3.31,0.0,0.0
11.100000000002524,3.31,0.42,0.01862083099453703,0.41999999999999965,0.018620830994537024,-0.18585796687739295,0.1903890494749795,-1.2841350343769,3.31,0.0,0.0
11.200000000002547,3.31,0.42,0.018788586667002633,0.41999999999999965,0.018788586667002623,-0.18585796687739295,0.1903890494749795,-1.283647818357739,3.31,0.0,0.0
11.30000000000257,3.31,0.42,0.018956342339468236,0.41999999999999965,0.018956342339468225,-0.18585796687739295,0.1903890494749795,-1.2831606023385778,3.31,0.0,0.0
11.400000000002592,3.31,0.42,0.019124098011933842,0.41999999999999965,0.01912409801193383,-0.18585796687739295,0.1903890494749795,-1.2826733863194166,3.31,0.0,0.0
11.500000000002615,3.31,0.42,0.019291853684399445,0.41999999999999965,0.019291853684399438,-0.18585796687739295,0.1903890494749795,-1.2821861703002555,3.31,0.0,0.0
11.600000000002638,3.31,0.42,0.019459609356865047,0.41999999999999965,0.01945960935686504,-0.18585796687739295,0.1903890494749795,-1.2816989542810944,3.31,0.0,0.0
11.70000000000266,3.31,0.42,0.01962736502933065,0.41999999999999965,0.019627365029330646,-0.18585796687739295,0.1903890494749795,-1.2812117382619332,3.31,0.0,0.0
11.800000000002683,3.31,0.42,0.019795120701796252,0.41999999999999965,0.019795120701796252,-0.18585796687739295,0.1903890494749795,-1.2807245222427721,3.31,0.0,0.0
11.900000000002706,3.31,0.42,0.019962876374261855,0.41999999999999965,0.01996287637426185,-0.18585796687739295,0.1903890494749795,-1.280237306223611,3.31,0.0,0.0
12.000000000002728,3.31,0.42,0.020130632046727458,0.41999999999999965,0.020130632046727447,-0.18585796687739295,0.1903890494749795,-1.2797500902044499,3.31,0.0,0.0
12.100000000002751,3.31,0.42,0.02029838771919306,0.41999999999999965,0.02029838771919305,-0.18585796687739295,0.1903890494749795,-1.2792628741852887,3.31,0.0,0.0
12.200000000002774,3.31,0.42,0.020466143391658663,0.41999999999999965,0.02046614339165866,-0.18585796687739295,0.1903890494749795,-1.2787756581661276,3.31,0.0,0.0
12.300000000002797,3.31,0.42,0.020633899064124266,0.41999999999999965,0.020633899064124266,-0.18585796687739295,0.1903890494749795,-1.2782884421469665,3.31,0.0,0.0
12.40000000000282,3.31,0.42,0.020801654736589868,0.41999999999999965,0.020801654736589865,-0.18585796687739295,0.1903890494749795,-1.2778012261278053,3.31,0.0,0.0
12.500000000002842,3.31,0.42,0.02096941040905547,0.41999999999999965,0.02096941040905546,-0.18585796687739295,0.1903890494749795,-1.2773140101086442,3.31,0.0,0.0
12.600000000002865,3.31,0.42,0.021137166081521077,0.41999999999999965,0.02113716608152106,-0.18585796687739295,0.1903890494749795,-1.276826794089483,3.31,0.0,0.0
12.700000000002888,3.31,0.42,0.02130492175398668,0.41999999999999965,0.02130492175398667,-0.18585796687739295,0.1903890494749795,-1.276339578070322,3.31,0.0,0.0
12.80000000000291,3.31,0.42,0.021472677426452282,0.41999999999999965,0.02147267742645228,-0.18585796687739295,0.1903890494749795,-1.2758523620511608,3.31,0.0,0.0
12.900000000002933,3.31,0.42,0.021640433098917885,0.41999999999999965,0.021640433098917885,-0.18585796687739295,0.1903890494749795,-1.2753651460319997,3.31,0.0,0.0
13.000000000002956,3.31,0.42,0.021808188771383488,0.41999999999999965,0.021808188771383488,-0.18585796687739295,0.1903890494749795,-1.2748779300128386,3.31,0.0,0.0
13.100000000002979,3.31,0.42,0.02197594444384909,0.41999999999999965,0.021975944443849087,-0.18585796687739295,0.1903890494749795,-1.2743907139936774,3.31,0.0,0.0
13.200000000003001,3.31,0.42,0.022143700116314693,0.41999999999999965,0.02214370011631469,-0.18585796687739295,0.1903890494749795,-1.2739034979745163,3.31,0.0,0.0
13.300000000003024,3.31,0.42,0.022311455788780295,0.41999999999999965,0.022311455788780292,-0.18585796687739295,0.1903890494749795,-1.2734162819553552,3.31,0.0,0.0
13.400000000003047,3.31,0.42,0.022479211461245898,0.41999999999999965,0.022479211461245895,-0.18585796687739295,0.1903890494749795,-1.272929065936194,3.31,0.0,0.0
13.50000000000307,3.31,0.42,0.0226469671337115,0.41999999999999965,0.022646967133711497,-0.18585796687739295,0.1903890494749795,-1.272441849917033,3.31,0.0,0.0
13.600000000003092,3.31,0.42,0.022814722806177103,0.41999999999999965,0.022814722806177093,-0.18585796687739295,0.1903890494749795,-1.271954633897872,3.31,0.0,0.0
13.700000000003115,3.31,0.42,0.022982478478642706,0.41999999999999965,0.02298247847864269,-0.18585796687739295,0.1903890494749795,-1.2714674178787106,3.31,0.0,0.0
13.800000000003138,3.31,0.42,0.023150234151108312,0.41999999999999965,0.023150234151108298,-0.18585796687739295,0.1903890494749795,-1.2709802018595497,3.31,0.0,0.0
13.90000000000316,3.31,0.42,0.023317989823573915,0.41999999999999965,0.02331798982357391,-0.18585796687739295,0.1903890494749795,-1.2704929858403884,3.31,0.0,0.0
14.000000000003183,3.31,0.42,0.023485745496039517,0.41999999999999965,0.023485745496039514,-0.18585796687739295,0.1903890494749795,-1.2700057698212275,3.31,0.0,0.0
14.100000000003206,3.31,0.42,0.02365350116850512,0.41999999999999965,0.023653501168505113,-0.18585796687739295,0.1903890494749795,-1.2695185538020661,3.31,0.0,0.0
14.200000000003229,3.31,0.42,0.023821256840970723,0.41999999999999965,0.023821256840970712,-0.18585796687739295,0.1903890494749795,-1.2690313377829052,3.31,0.0,0.0
14.300000000003251,3.31,0.42,0.023989012513436325,0.41999999999999965,0.023989012513436315,-0.18585796687739295,0.1903890494749795,-1.2685441217637439,3.31,0.0,0.0
14.400000000003274,3.31,0.42,0.024156768185901928,0.41999999999999965,0.02415676818590192,-0.18585796687739295,0.1903890494749795,-1.268056905744583,3.31,0.0,0.0
14.500000000003297,3.31,0.42,0.02432452385836753,0.41999999999999965,0.024324523858367524,-0.18585796687739295,0.1903890494749795,-1.2675696897254216,3.31,0.0,0.0
14.60000000000332,3.31,0.42,0.024492279530833133,0.41999999999999965,0.024492279530833123,-0.18585796687739295,0.1903890494749795,-1.2670824737062607,3.31,0.0,0.0
14.700000000003342,3.31,0.42,0.024660035203298736,0.41999999999999965,0.024660035203298722,-0.18585796687739295,0.1903890494749795,-1.2665952576870994,3.31,0.0,0.0
14.800000000003365,3.31,0.42,0.02482779087576434,0.41999999999999965,0.02482779087576433,-0.18585796687739295,0.1903890494749795,-1.2661080416679384,3.31,0.0,0.0
14.900000000003388,3.31,0.42,0.02499554654822994,0.41999999999999965,0.024995546548229938,-0.18585796687739295,0.1903890494749795,-1.265620825648777,3.31,0.0,0.0
15.00000000000341,3.31,0.42,0.025163302220695544,0.41999999999999965,0.025163302220695537,-0.18585796687739295,0.1903890494749795,-1.2651336096296162,3.31,0.0,0.0
15.100000000003433,3.31,0.42,0.02533105789316115,0.41999999999999965,0.025331057893161136,-0.18585796687739295,0.1903890494749795,-1.2646463936104548,3.31,0.0,0.0
15.200000000003456,3.31,0.42,0.025498813565626752,0.41999999999999965,0.02549881356562674,-0.18585796687739295,0.1903890494749795,-1.264159177591294,3.31,0.0,0.0
15.300000000003479,3.31,0.42,0.025666569238092355,0.41999999999999965,0.025666569238092345,-0.18585796687739295,0.1903890494749795,-1.2636719615721328,3.31,0.0,0.0
15.400000000003502,3.31,0.42,0.025834324910557958,0.41999999999999965,0.02583432491055795,-0.18585796687739295,0.1903890494749795,-1.2631847455529717,3.31,0.0,0.0
15.500000000003524,3.31,0.42,0.02600208058302356,0.41999999999999965,0.02600208058302355,-0.18585796687739295,0.1903890494749795,-1.2626975295338105,3.31,0.0,0.0
15.600000000003547,3.31,0.42,0.026169836255489163,0.41999999999999965,0.02616983625548915,-0.18585796687739295,0.1903890494749795,-1.2622103135146494,3.31,0.0,0.0
15.70000000000357,3.31,0.42,0.026337591927954766,0.41999999999999965,0.02633759192795475,-0.18585796687739295,0.1903890494749795,-1.2617230974954883,3.31,0.0,0.0
15.800000000003593,3.31,0.42,0.026505347600420368,0.41999999999999965,0.026505347600420358,-0.18585796687739295,0.1903890494749795,-1.2612358814763271,3.31,0.0,0.0
15.900000000003615,3.31,0.42,0.02667310327288597,0.41999999999999965,0.026673103272885964,-0.18585796687739295,0.1903890494749795,-1.260748665457166,3.31,0.0,0.0
16.000000000003638,3.31,0.42,0.026840858945351573,0.41999999999999965,0.026840858945351567,-0.18585796687739295,0.1903890494749795,-1.2602614494380049,3.31,0.0,0.0
16.10000000000366,3.31,0.42,0.027008614617817176,0.41999999999999965,0.027008614617817166,-0.18585796687739295,0.1903890494749795,-1.2597742334188438,3.31,0.0,0.0
16.200000000003683,3.31,0.42,0.02717637029028278,0.41999999999999965,0.027176370290282772,-0.18585796687739295,0.1903890494749795,-1.2592870173996826,3.31,0.0,0.0
