subject_id,trial_type,eeg_alpha,eeg_beta,eeg_theta,gsr_mean,ppg_mean,blink_rate,cognitive_load
sub-06,Stimulus/S 12,2.200849597061725e-12,1.1279200716084875e-12,1.4884976917232831e-12,8.11563476947688,2713.450368023229,19.75,0
sub-06,Stimulus/S 12,2.111954384471984e-12,1.0552576774075655e-12,1.8161836666276544e-12,7.729011533737659,2709.5737437222724,19.75,0
sub-06,Stimulus/S 12,2.4287934556151255e-12,1.1390213806065126e-12,1.4936020489467735e-12,7.412979279670439,2715.4596557891778,20.75,0
sub-06,Stimulus/S 12,2.5805032722160235e-12,1.02216672863339e-12,1.9479390245387637e-12,7.848670873282046,2713.017952054955,20.5,0
sub-06,Stimulus/S 12,2.6778687956279315e-12,9.650585580400236e-13,2.6256584809090058e-12,7.745515227562128,2716.7920613108445,18.75,0
sub-06,Stimulus/S 12,2.2683728496745456e-12,8.526351675868839e-13,1.3949508635363023e-12,7.595300324050762,2715.298332057611,19.75,0
sub-06,Stimulus/S 12,1.7589067643859653e-12,1.0176415955376175e-12,1.4059686650856807e-12,8.44016898778998,2700.9764453417897,20.0,0
sub-06,Stimulus/S 12,2.5089264222504232e-12,8.648107201301021e-13,2.611691670418032e-12,8.28559380330851,2717.558884497626,14.25,0
sub-06,Stimulus/S 12,2.455117073526112e-12,9.701092477244071e-13,1.8598378846537396e-12,8.261457368392582,2718.8285822587327,20.25,0
sub-06,Stimulus/S 12,1.4843142429838288e-12,1.0879281765680838e-12,2.0245451914159743e-12,8.31587772212068,2714.1130799331418,20.0,0
sub-06,Stimulus/S 12,3.167182369509445e-12,3.6574678414640685e-12,2.1674132297571038e-12,8.365230928710387,2717.4067735019366,20.0,0
sub-06,Stimulus/S 12,6.648546578189419e-12,8.405591692244288e-12,7.031733014694499e-12,9.84996468473214,2721.905105461916,12.25,0
sub-06,Stimulus/S 12,3.0693665786487182e-12,3.4194472459911337e-12,2.535078886198388e-12,8.778895900452683,2715.3188355743096,19.5,0
sub-06,Stimulus/S 12,3.671796455963637e-12,1.550838870642602e-12,1.7994452461386087e-12,8.332992829444615,2716.25433529313,19.75,0
sub-06,Stimulus/S 12,1.4649792148098106e-12,1.0127387173478253e-12,2.2252003274222337e-12,9.388894052464973,2718.74160180658,20.0,0
sub-06,Stimulus/S 12,1.0134653086089986e-12,1.1002002737662258e-12,2.053932701647066e-12,9.711926113167754,2703.4460250659995,20.25,0
sub-06,Stimulus/S 12,1.5447357119881118e-12,7.77324176404906e-13,2.5520888809336634e-12,8.86125469479493,2716.1246628772496,19.75,0
sub-06,Stimulus/S 12,1.1013032770397951e-12,8.220701293557149e-13,1.5556019626133172e-12,8.776941884752812,2712.0915876987788,20.25,0
sub-06,Stimulus/S 12,1.253457171003415e-12,1.0496225875112362e-12,3.224971878901997e-12,10.726527564581025,2721.4471660893373,20.0,0
sub-06,Stimulus/S 12,1.862826714934898e-12,8.603937904210105e-13,2.329934635451928e-12,9.150403934775278,2715.003219751703,19.75,0
sub-06,Stimulus/S 12,1.471933751815145e-12,9.131844798009243e-13,2.9639638421536277e-12,9.887068134509038,2713.8585978993533,19.75,0
sub-06,Stimulus/S 12,1.7642342783885317e-12,1.7188100546759422e-12,3.431855494842058e-12,9.070539227070674,2714.4569568545367,20.0,0
sub-06,Stimulus/S 12,1.931912224343375e-12,1.0034184436693902e-12,2.998009557711822e-12,10.05433160600231,2715.0976903723295,20.0,0
sub-06,Stimulus/S 12,1.1294223165032866e-12,7.785946010403282e-13,2.193675939432478e-12,9.413712180551663,2715.6377791294367,20.25,0
sub-06,Stimulus/S 12,1.23709305948382e-12,9.488556998525853e-13,1.2161828027776602e-12,10.324757745080637,2714.416346108785,20.0,0
sub-06,Stimulus/S 12,1.4466783775316252e-12,1.145977240253431e-12,1.5993770242763396e-12,9.529266110481961,2713.8101263746566,20.25,0
sub-06,Stimulus/S 12,2.3931891167507807e-12,1.6688625301895137e-12,2.3739845862651976e-12,11.500873235403613,2711.026266382623,16.5,0
sub-06,Stimulus/S 12,1.3459154876761618e-12,7.7466512634129e-13,2.7240087763723358e-12,9.053466474804335,2715.6795376839386,19.5,0
sub-06,Stimulus/S 12,1.527882235709688e-12,8.876783466237906e-13,1.9741294185550023e-12,8.307956632629867,2716.6842441245158,19.5,0
sub-06,Stimulus/S 12,1.5455957108490834e-12,1.031785529981722e-12,1.8699601645785138e-12,7.838315605920603,2715.0238291501346,19.75,0
sub-06,Stimulus/S 13,1.804008649328983e-12,1.037639329031331e-12,4.32692024663782e-12,7.773341182946146,2714.0195612717916,19.75,0
sub-06,Stimulus/S 13,2.3332584206386143e-12,8.766984429609232e-13,2.4835896572315196e-12,7.878937520029783,2716.5962176448074,20.5,0
sub-06,Stimulus/S 13,1.3628123198565765e-12,8.931447840768584e-13,3.10893813685026e-12,7.993606954668499,2714.095595974053,20.0,0
sub-06,Stimulus/S 13,1.3204426219862023e-12,8.648823728148479e-13,2.3118705947926394e-12,8.00896382826443,2717.4733216598197,20.0,0
sub-06,Stimulus/S 13,1.908401089197494e-12,1.47349390445833e-12,5.801033913691875e-12,7.9576903303394735,2717.2437422870844,19.75,0
sub-06,Stimulus/S 21,2.8101377468414903e-12,1.460048688642769e-12,6.4049464440037016e-12,11.36459554449614,2706.9230357937863,19.75,0
sub-06,Stimulus/S 21,2.6074418086595005e-12,1.720412617881355e-12,6.380483888550432e-12,11.586901594227298,2713.447416612644,19.75,0
sub-06,Stimulus/S 21,2.6242061664797388e-12,2.5381039216418165e-12,3.7182563239032775e-12,11.457485988800958,2713.6621480860254,21.0,0
sub-06,Stimulus/S 21,1.818016294406858e-12,1.6543670158681725e-12,5.8075603454693154e-12,11.39919502298345,2715.2283368610974,20.0,0
sub-06,Stimulus/S 21,1.86141704252238e-12,2.455889886249339e-12,2.5955405250941746e-12,11.515394041008488,2717.6364340555488,19.75,0
sub-06,Stimulus/S 22,1.4050949365548466e-12,1.554427271047423e-12,3.651173434568475e-12,11.687667402759907,2720.245005301409,20.0,0
sub-06,Stimulus/S 22,1.7660670971487847e-12,1.0103496819317524e-12,2.4646635955482555e-12,9.969662854290702,2716.024882890605,19.5,0
sub-06,Stimulus/S 22,1.4486367898282611e-12,9.31088230344467e-13,3.3165732156288564e-12,8.95875193360626,2714.340835933595,20.0,0
sub-06,Stimulus/S 22,9.9355928771791e-13,9.110302794479078e-13,2.2926626543599696e-12,9.306198415110273,2713.7082496953885,19.75,0
sub-06,Stimulus/S 22,8.798668281368267e-13,1.1415209094010338e-12,1.7540560142800778e-12,10.92393353230296,2708.2397935672334,19.75,0
sub-06,Stimulus/S 22,2.8407987058090817e-12,1.0925262832695415e-12,1.7148106842405714e-12,9.248210143852281,2717.6829270709673,20.25,0
sub-06,Stimulus/S 22,2.2982402343561178e-12,1.204172951467096e-12,2.431600781099846e-12,8.581650987514047,2717.1146202218974,20.0,0
sub-06,Stimulus/S 22,1.685832696586569e-12,1.04164420674981e-12,1.6278202055656043e-12,7.975633341763742,2716.2024014504186,20.0,0
sub-06,Stimulus/S 22,3.1244845849840884e-12,1.718710200842931e-12,1.4934613953150782e-12,7.576889421176506,2715.784276684735,19.5,0
sub-06,Stimulus/S 22,1.0896604662906304e-12,1.5059897432500836e-12,1.980621483354655e-12,7.305076224611449,2717.818058131951,19.75,0
sub-06,Stimulus/S 22,1.4448579720396927e-12,1.3041298092920283e-12,5.407317413274129e-12,12.122053737587944,2723.945376302409,18.0,0
sub-06,Stimulus/S 22,1.5820425355868214e-12,1.2334570041797795e-12,1.5859524917745394e-12,9.307546174445768,2719.3181702621223,20.0,0
sub-06,Stimulus/S 22,2.0380054935514538e-12,1.4825685128657566e-12,2.0790615143851607e-12,9.734735347687737,2715.1188128749063,19.75,0
sub-06,Stimulus/S 22,1.889005757993609e-12,1.4295692121816749e-12,2.331137418414374e-12,8.940289076671872,2718.401789982192,20.0,0
sub-06,Stimulus/S 22,1.3607559013850336e-12,1.4629213307937834e-12,1.815313633664791e-12,8.52500753023719,2714.563364627593,20.0,0
sub-06,Stimulus/S 23,1.471651695058832e-12,1.5563620029611537e-12,1.5862627524260064e-12,8.301264917573402,2716.241610251734,18.25,0
sub-06,Stimulus/S 23,2.3370368745015725e-12,1.7999890029269434e-12,2.9194704692980426e-12,8.937004694787301,2714.7268677947704,19.75,0
sub-06,Stimulus/S 23,1.2830760985021676e-12,1.6968989191170474e-12,2.042275771042359e-12,9.661220977676418,2718.4062195388656,20.0,0
sub-06,Stimulus/S 23,2.9660846144683276e-12,1.4917286096489533e-12,2.7004489609317694e-12,10.286391024909006,2717.01512308807,16.75,0
sub-06,Stimulus/S 23,1.1088558249062838e-12,1.470315972438205e-12,2.431849209602011e-12,10.828890600821955,2719.996234526051,12.0,0
sub-07,New Segment/,4.99522229403502e-11,1.3910758342858166e-11,5.503002609804209e-11,5.862285211091637,2721.4530864354224,17.0,0
sub-07,Comment/Active Shielding: On,5.023231293759142e-11,1.4014595659580387e-11,5.850540027123673e-11,5.861662366657787,2721.6817306903745,16.75,0
sub-07,Stimulus/S 11,1.3164759358066497e-12,1.0809496867730587e-12,2.9420242364713646e-12,5.506748319405134,2715.936323389856,20.0,0
sub-07,Stimulus/S 11,1.7662358417782631e-12,1.0425717352675424e-12,2.7570443023120342e-12,5.502859532347443,2718.299237055971,20.0,0
sub-07,Stimulus/S 11,2.360500347406285e-12,8.957057983968188e-13,3.1132751419457463e-12,5.495640841319364,2716.5703442791646,20.0,0
sub-07,Stimulus/S 11,2.380624644829419e-12,1.0053554122633276e-12,2.2761678251309477e-12,5.48276802707511,2714.2304753889653,21.5,0
sub-07,Stimulus/S 11,2.755525292855335e-12,9.77246350755045e-13,3.815648189255081e-12,5.457479336010877,2715.2597195427707,19.5,0
sub-07,Stimulus/S 12,2.4747743126491514e-12,1.0616009138732498e-12,4.2899759904483285e-12,5.432424755520715,2711.519111579527,19.5,0
sub-07,Stimulus/S 12,5.349310043306042e-12,7.441511925082132e-12,1.8584136844600453e-11,5.799518610757162,2714.798828613159,20.0,0
sub-07,Stimulus/S 12,2.0014820327625106e-11,2.326777814125283e-11,6.871111681132015e-11,5.483949329554513,2715.156424907445,19.5,0
sub-07,Stimulus/S 12,1.814552894272706e-12,8.993121960407528e-13,3.122675220110606e-12,5.1806931328576855,2714.3547344609165,20.0,0
sub-07,Stimulus/S 12,1.9243939305624603e-12,9.009336966029235e-13,2.7667874955628872e-12,4.912566317000768,2713.0358026704266,20.0,0
sub-07,Stimulus/S 12,2.035525637945212e-12,9.512969694662844e-13,7.278903963461584e-12,4.804821299195617,2710.594970642105,20.0,0
sub-07,Stimulus/S 12,2.244357028703706e-12,8.620020480745518e-13,6.212847120704569e-12,5.52361798094559,2714.2061370887754,20.0,0
sub-07,Stimulus/S 12,1.425045322049861e-12,1.0142935662718002e-12,2.6477457703592214e-12,5.282277398847158,2712.195208717352,19.75,0
sub-07,Stimulus/S 12,2.6456006291169437e-12,1.0602511249973768e-12,5.104715792461858e-12,5.004998993343248,2717.721947491643,19.75,0
sub-07,Stimulus/S 12,3.3410240814181874e-12,1.1727761111577605e-12,4.6154792263380765e-12,4.725520441502936,2716.213213591134,19.75,0
sub-07,Stimulus/S 12,1.2115270302400673e-12,8.473247578600184e-13,3.2429059439023513e-12,4.528431926766386,2720.194271158773,19.5,0
sub-07,Stimulus/S 12,2.1675235297322927e-12,1.0736160042801561e-12,3.2860129190916728e-12,4.387803047616849,2706.3889040435206,20.0,0
sub-07,Stimulus/S 12,1.6979201336428014e-12,9.025356429597412e-13,4.595999977468932e-12,4.310992226842582,2714.890915747626,20.25,0
sub-07,Stimulus/S 12,1.2523106441500427e-12,8.46963234542299e-13,1.7639727051382718e-12,4.247989709935645,2719.34884667505,20.0,0
sub-07,Stimulus/S 12,2.0498984075032595e-12,1.04279065839454e-12,3.3659669121901577e-12,4.181152771652058,2715.1433677225223,20.75,0
sub-07,Stimulus/S 12,1.9353740297718373e-12,1.039410034167476e-12,3.8424466401472475e-12,4.136014006370844,2716.3796632873027,18.5,0
sub-07,Stimulus/S 12,2.4838715279765764e-12,8.457197286570409e-13,6.740521417236733e-12,4.050275843228677,2715.9861956385907,20.75,0
sub-07,Stimulus/S 12,1.8319392137339333e-12,8.367231705322015e-13,3.453455653728596e-12,4.060010083500549,2715.808878883795,19.75,0
sub-07,Stimulus/S 12,1.6869069494589837e-12,9.531828731545312e-13,4.652946184964717e-12,4.080353023564331,2719.2289338798114,20.0,0
sub-07,Stimulus/S 12,2.257708892779172e-12,8.490693156241086e-13,3.165189022432823e-12,4.005268994107064,2713.837795580402,20.0,0
sub-07,Stimulus/S 12,2.336699713060102e-12,9.48838367204332e-13,3.4678975582083915e-12,3.991727498613933,2713.5231892710417,20.5,0
sub-07,Stimulus/S 12,1.5088636532666683e-12,9.786644544535848e-13,2.038570989085577e-12,3.968889384900174,2714.9656747434237,18.5,0
sub-07,Stimulus/S 12,2.302798867381835e-12,8.790193604745356e-13,4.100204316060566e-12,4.314079853773892,2712.172298575747,20.5,0
sub-07,Stimulus/S 12,1.753358452061219e-12,7.373340657147088e-13,3.4742878488433027e-12,4.2269328872730245,2718.724276401603,19.75,0
sub-07,Stimulus/S 12,2.236004708615093e-12,9.70482034856271e-13,4.061673268254579e-12,4.141872220467222,2714.9800893038464,19.75,0
sub-07,Stimulus/S 12,2.0009948491602565e-12,1.1159170219146265e-12,6.1021342053964394e-12,4.913345913456785,2712.8741832120095,20.0,0
sub-07,Stimulus/S 12,2.0637283481678705e-12,8.820926081698324e-13,2.5271803516328694e-12,4.6350175178220825,2716.781985558298,20.0,0
sub-07,Stimulus/S 12,1.9013901513637162e-12,6.991475328929681e-13,4.144276693641559e-12,5.309346882506211,2718.273145385529,19.0,0
sub-07,Stimulus/S 12,1.2925525153829674e-12,8.080470468287753e-13,4.048058019570247e-12,5.2286354462524205,2719.464095938906,21.75,0
sub-07,Stimulus/S 12,1.837594058528466e-12,8.497855437005908e-13,2.3147536844162405e-12,5.200182727908111,2717.4359473120007,21.25,0
sub-07,Stimulus/S 13,2.3213634925534375e-12,1.0422555055303307e-12,3.2386467341321893e-12,5.103089063854642,2715.9358375738097,20.0,0
sub-07,Stimulus/S 13,2.4603737581708732e-12,8.440091675948572e-13,2.778727234538128e-12,5.157736062085858,2713.8433532241943,20.0,0
sub-07,Stimulus/S 13,1.91739360216035e-12,7.401613872309636e-13,3.2173991963713198e-12,5.202664451246349,2712.767946050597,21.0,0
sub-07,Stimulus/S 13,2.330392595316321e-12,8.995461267317016e-13,4.309197480133818e-12,5.227301843152646,2713.1309462185236,20.25,0
sub-07,Stimulus/S 13,1.8728943855192027e-12,8.926108365611972e-13,3.870508505474029e-12,5.203902600056468,2717.0844154195825,20.0,0
sub-07,Stimulus/S 21,4.492480988454115e-12,1.2067077558708707e-12,2.283888438790791e-11,5.994125540499031,2718.6694323489446,19.75,0
sub-07,Stimulus/S 21,3.4359639684126665e-12,1.197615187120372e-12,1.3869719746289511e-11,6.016123671604378,2719.2528943935895,20.0,0
sub-07,Stimulus/S 21,4.906589391831458e-12,1.2273691169799205e-12,1.5382427328184375e-11,6.037682432915026,2723.8755184738975,19.75,0
sub-07,Stimulus/S 21,3.678680267832601e-12,1.0047754973958415e-12,7.820020501583812e-12,6.041560152202094,2727.9993844312357,20.5,0
sub-07,Stimulus/S 21,2.521354861709027e-12,1.0164215816462677e-12,4.841743936919419e-12,5.981848264759525,2731.3225737999096,20.0,0
sub-07,Stimulus/S 22,2.647692388900861e-12,8.469992861975026e-13,4.855880210792888e-12,5.900287237551116,2729.639852829762,20.25,0
sub-07,Stimulus/S 22,6.4145635603159275e-12,8.989363514908855e-13,1.135038217846189e-11,5.422947439638504,2719.411546527431,20.25,0
sub-07,Stimulus/S 22,4.866627569312534e-12,8.406912465163903e-13,1.1741075796675712e-11,5.270781276619933,2722.433231389419,20.5,0
sub-07,Stimulus/S 22,4.116856659650255e-12,9.692479801784642e-13,1.0935658764451745e-11,5.0134544967502634,2722.453035032258,20.5,0
sub-07,Stimulus/S 22,4.41483270556777e-12,8.730538564027639e-13,5.483420041559354e-12,4.755643043432258,2716.8570644936426,19.25,0
sub-07,Stimulus/S 22,3.000779656038849e-12,6.07137667964355e-13,4.0579944082584645e-12,4.559287725332765,2714.3301594035083,20.5,0
sub-07,Stimulus/S 22,2.72971839024473e-12,7.899492491631475e-13,3.1561496428149257e-12,4.373224941082997,2717.8969572548267,20.0,0
sub-07,Stimulus/S 22,5.116782518908345e-12,6.903167493881354e-13,2.1557998602951635e-12,4.2344785005263885,2714.2832203570206,20.0,0
sub-07,Stimulus/S 22,3.1389207876273004e-12,8.599104032503118e-13,5.1625775799010595e-12,4.1310915431389965,2713.8760809797554,19.25,0
sub-07,Stimulus/S 22,5.015641827966971e-12,9.290787048309844e-13,8.219194538318021e-12,4.06060190541659,2721.8852968886686,20.25,0
sub-07,Stimulus/S 22,2.4895386277443497e-12,1.0005126771945569e-12,4.74107173861404e-12,4.5827530682369995,2708.868831717852,20.0,0
sub-07,Stimulus/S 22,3.58387546667162e-12,1.13211798970501e-12,6.655635267236775e-12,4.852917660477459,2721.1182626218447,20.0,0
sub-07,Stimulus/S 22,2.747768946774865e-12,9.601056008941002e-13,6.113431344815987e-12,6.355639355065256,2713.2990807962074,19.75,0
sub-07,Stimulus/S 22,3.2634003004169412e-12,1.0597078781015043e-12,1.0183583742296887e-11,6.094503717057796,2714.2291729313765,19.75,0
sub-07,Stimulus/S 22,1.0919327502839784e-11,1.013999505617929e-12,7.899192672631166e-12,5.841415438929727,2721.68178770737,20.0,0
sub-07,Stimulus/S 23,2.9564282484308593e-12,9.539904177448167e-13,1.6482423827488602e-11,5.804606374517974,2713.9291124484503,20.5,0
sub-07,Stimulus/S 23,3.0498142312449926e-12,1.195434933471464e-12,7.450537602795438e-12,5.860438319546853,2713.1036356633495,20.0,0
sub-07,Stimulus/S 23,2.5366043801503302e-12,8.665500664706422e-13,6.9759666077921806e-12,5.88283250899769,2715.9205522838038,19.75,0
sub-07,Stimulus/S 23,3.296252973979175e-12,1.2556778111495569e-12,9.390353025754158e-12,5.867190361874988,2718.754522786874,16.0,0
sub-07,Stimulus/S 23,1.709886617839478e-12,6.262620569331705e-13,4.421639480851466e-12,5.831353846999565,2717.538899495519,10.5,0
sub-08,New Segment/,2.838105147433974e-12,1.5926173393254388e-12,4.913317590401929e-12,6.824603191014381,2714.5169831077387,17.5,0
sub-08,Comment/Active Shielding: On,2.838105147433974e-12,1.5926173393254388e-12,4.913317590401929e-12,6.824603191014381,2714.5169831077387,17.5,0
sub-08,Stimulus/S 11,5.0330894007772735e-12,2.2028128049798034e-12,7.746756279685401e-12,6.458336086983503,2713.83180147346,20.0,0
sub-08,Stimulus/S 11,3.808021422596222e-12,2.0255278575021224e-12,9.540122224984299e-12,6.3877820562940935,2718.1898037209453,20.0,0
sub-08,Stimulus/S 11,4.684063089826642e-12,2.225290866360491e-12,7.0936852306466155e-12,6.319239295705859,2716.6212833998534,20.0,0
sub-08,Stimulus/S 11,4.137463899371053e-12,2.0565448868625927e-12,1.2819418042752616e-11,6.2643713480351835,2719.150434315249,19.75,0
sub-08,Stimulus/S 11,3.93638915651229e-12,2.0087128169316293e-12,7.897011294155604e-12,6.229915305502085,2718.5100340637496,20.0,0
sub-08,Stimulus/S 12,3.9251717255586726e-12,2.182085723279593e-12,1.291709131603828e-11,6.2077333061792235,2714.8131647263967,19.75,0
sub-08,Stimulus/S 12,4.916190417496563e-12,1.876943965525373e-12,1.623612612575968e-11,5.803904072542961,2716.957369593149,19.75,0
sub-08,Stimulus/S 12,3.614446570876503e-12,1.5799035081386173e-12,7.099389430234807e-12,6.269896785332781,2722.7652423808113,20.0,0
sub-08,Stimulus/S 12,4.0793930834788014e-12,2.300429444560251e-12,2.165732120274949e-11,9.302909044276712,2720.3311557852726,20.0,0
sub-08,Stimulus/S 12,4.626569243831572e-12,2.3058897505546075e-12,6.480178044136932e-12,7.982203359491853,2711.8879434926425,20.0,0
sub-08,Stimulus/S 12,4.845569461424366e-12,1.831815185608802e-12,5.9699535684407256e-12,7.779483112887246,2720.23179297949,19.75,0
sub-08,Stimulus/S 12,3.872239778923329e-12,2.071576184686455e-12,8.562812192834766e-12,6.848860529999947,2722.244853679158,20.0,0
sub-08,Stimulus/S 12,3.5279149356025273e-12,1.6945897368903968e-12,6.016795197755681e-12,7.148449660312888,2722.4151711095665,20.0,0
sub-08,Stimulus/S 12,3.2191792435823907e-12,1.950615316270882e-12,4.792481274337637e-12,6.676690084032642,2714.623563200997,20.0,0
sub-08,Stimulus/S 12,3.7362877044814456e-12,1.8127019880525686e-12,5.347974253602176e-12,6.429956193603119,2721.1756907452827,20.25,0
sub-08,Stimulus/S 12,3.659163832393848e-12,2.095368164063516e-12,1.1227235344167853e-11,6.926722982149665,2722.4386955995374,20.75,0
sub-08,Stimulus/S 12,4.387865493676958e-12,1.9368691359678643e-12,7.606723467440005e-12,6.916440351543889,2720.083839977506,20.0,0
sub-08,Stimulus/S 12,5.0071355410902234e-12,2.316909366807808e-12,1.30032253392444e-11,6.826131934042246,2714.1547151298114,19.75,0
sub-08,Stimulus/S 12,6.345013887184857e-12,2.5952109817889883e-12,2.6860241113638397e-11,6.675768615448067,2708.1019403840446,20.0,0
sub-08,Stimulus/S 12,3.3237885050116525e-12,1.844135679353476e-12,6.593025311947537e-12,6.659704486300606,2710.1498724928147,19.75,0
sub-08,Stimulus/S 12,4.5013356705194415e-12,2.1489943188673114e-12,5.0041746535465775e-11,6.343229393647988,2707.5410847971602,20.25,0
sub-08,Stimulus/S 12,3.1445954391951854e-12,1.7975081119063026e-12,9.450362165475868e-12,6.445617119832743,2713.2738270998657,19.75,0
sub-08,Stimulus/S 12,4.4691584787017446e-12,2.0429993331531236e-12,5.8095640876965706e-12,6.591475236907479,2715.977498740549,20.0,0
sub-08,Stimulus/S 12,4.2813335249121415e-12,2.12590565966791e-12,6.1874959211350266e-12,7.392506555711233,2717.855140707011,20.0,0
sub-08,Stimulus/S 12,2.6875008007383028e-12,2.150233015409487e-12,4.1753460885843265e-12,7.4187461387750595,2719.5336428588166,21.5,0
sub-08,Stimulus/S 12,3.8821133662233696e-12,1.838145302728061e-12,6.988240185258679e-12,6.997423334748589,2720.3322386688483,20.0,0
sub-08,Stimulus/S 12,3.62451897767639e-12,2.08857616533467e-12,5.773476244444492e-12,7.0382062275568815,2716.5626401993254,19.75,0
sub-08,Stimulus/S 12,3.975645931577338e-12,1.8399898243962567e-12,5.053557986873063e-12,7.206949203022121,2722.50100360652,12.25,0
sub-08,Stimulus/S 12,3.645909471211573e-12,2.0909154132536758e-12,4.86122676847579e-12,7.175085981808076,2718.554291993408,3.25,0
sub-08,Stimulus/S 12,3.642833225136101e-12,2.164120072921545e-12,2.7551932293988202e-11,7.0616862078959635,2721.3374514281586,20.0,0
sub-08,Stimulus/S 12,3.206122253395522e-12,1.9842797043390554e-12,4.2519026563825704e-12,6.762959693998315,2717.94457552604,21.5,0
sub-08,Stimulus/S 12,3.1818735811549186e-12,2.013578618997794e-12,4.2042078092237115e-12,6.656193987353687,2712.296214130062,20.0,0
sub-08,Stimulus/S 12,3.342460052715345e-12,2.083518638081809e-12,6.1685307171230625e-12,6.6351465962702445,2717.720866463072,20.0,0
sub-08,Stimulus/S 12,3.601009078872172e-12,2.3130684489940497e-12,5.133153772058475e-12,6.88054100233029,2715.5950961478384,20.0,0
sub-08,Stimulus/S 12,4.025892843155143e-12,2.2437376642760995e-12,2.1374610723618154e-11,6.547955746163252,2713.019276626156,19.5,0
sub-08,Stimulus/S 13,6.4912780668266545e-12,3.243778155165947e-12,1.8547766914138533e-11,7.926227003620493,2717.659188376734,14.5,0
sub-08,Stimulus/S 13,5.535002858609426e-12,1.997897809304589e-12,1.030476290012914e-11,8.221379364517086,2716.764385417318,14.5,0
sub-08,Stimulus/S 13,3.025526461389052e-12,2.0027941381435487e-12,7.1828116473873184e-12,8.352253722381784,2719.9231758466635,14.75,0
sub-08,Stimulus/S 13,4.775620955736306e-12,1.9555665636130555e-12,8.590793114602326e-12,8.424378561312126,2719.6705299749287,19.0,0
sub-08,Stimulus/S 13,6.3310852813732945e-12,3.8790089404594025e-12,4.7717245767878507e-11,8.447458594145106,2721.4472126109094,19.75,0
sub-08,Stimulus/S 21,4.143668196525627e-12,3.1957289610840126e-12,8.389052569570848e-12,7.971535228222974,2710.7076619516997,17.75,0
sub-08,Stimulus/S 21,5.745633673083313e-12,3.141375333906837e-12,2.719163463900122e-11,7.984093246707855,2717.363751737847,17.5,0
sub-08,Stimulus/S 21,4.2423532286598706e-12,2.218958125897735e-12,1.1400241545796841e-11,7.997091990201302,2722.000900604927,16.0,0
sub-08,Stimulus/S 21,5.740251823519223e-12,3.0219862122862836e-12,2.423022978542275e-11,7.980203063057172,2726.857308377984,19.75,0
sub-08,Stimulus/S 21,3.5570274870351237e-12,1.970503967637306e-12,1.1953054650730075e-11,7.863805253825704,2728.614620124266,20.0,0
sub-08,Stimulus/S 22,4.5802428506415286e-12,1.9575127588171934e-12,1.7430352680727575e-11,7.711950371438817,2730.788431993564,20.0,0
sub-08,Stimulus/S 22,3.485215741071042e-12,1.7685439956356482e-12,5.915739403615362e-12,6.880277768768868,2723.384279320795,19.5,0
sub-08,Stimulus/S 22,4.956848696791959e-12,1.6358488778659854e-12,4.9907960376901964e-12,6.5278746322940755,2714.508443104068,19.5,0
sub-08,Stimulus/S 22,4.459008139542705e-12,1.7036088058078152e-12,5.3578154375473335e-12,6.135097855384634,2715.4653484578075,20.0,0
sub-08,Stimulus/S 22,3.1799658002915753e-12,1.64007629696092e-12,5.975388083047749e-12,5.690924486819579,2724.97928467102,19.5,0
sub-08,Stimulus/S 22,2.643118424126854e-12,1.4294372276979142e-12,7.497165052567733e-12,5.25254403895898,2713.7401957127913,20.0,0
sub-08,Stimulus/S 22,3.137702751954518e-12,1.3935629488178388e-12,4.930190345834511e-12,4.801422445120378,2717.9273970081695,21.0,0
sub-08,Stimulus/S 22,3.7796751756698325e-12,1.421550987409214e-12,7.075874577701868e-12,4.394712428097962,2712.4594358734535,20.0,0
sub-08,Stimulus/S 22,3.700431724922046e-12,1.5629137227142843e-12,4.276275162080455e-12,4.012917537255396,2721.859699137716,20.0,0
sub-08,Stimulus/S 22,5.2893660042865116e-12,1.8106408165324812e-12,1.638600419289997e-11,3.70816648588631,2713.76896757256,19.5,0
sub-08,Stimulus/S 22,3.153318053676292e-12,1.3694571642718191e-12,1.022985920747352e-11,3.4524869430187315,2710.2401818490694,20.25,0
sub-08,Stimulus/S 22,3.5320743535830843e-12,1.625305686242238e-12,7.1724342912211184e-12,3.2568020636366177,2719.953269055783,19.25,0
sub-08,Stimulus/S 22,6.848861036261532e-12,1.4116977154747101e-12,6.075880944588234e-12,3.091360270026564,2726.64879605294,20.75,0
sub-08,Stimulus/S 22,3.3795036070159904e-12,1.5997467071554417e-12,4.409068399849835e-12,2.934579633146904,2729.4964880850107,20.0,0
sub-08,Stimulus/S 22,4.5796279487703116e-12,2.2168430719949347e-12,1.4188818484732166e-11,2.7794106659130047,2716.686720165662,19.75,0
sub-08,Stimulus/S 23,4.0275342560084165e-12,1.5342724334773196e-12,3.777753893927988e-12,2.6553765495489072,2721.818048856926,20.0,0
sub-08,Stimulus/S 23,3.9262620375088314e-12,1.838720950666778e-12,1.023798919451632e-11,2.6664879578407095,2705.336004328996,21.5,0
sub-08,Stimulus/S 23,4.730024145967335e-12,2.270096372109056e-12,1.7354047937957183e-11,2.679741815387294,2695.8781876308267,19.75,0
sub-08,Stimulus/S 23,5.050792176432325e-12,1.883840002272094e-12,1.1421177298096548e-11,2.6980283747193696,2704.5991923894026,19.75,0
