gsr_tonic,gsr_phasic_peaks_count,heart_rate_bpm,hrv_rmssd,trial_id,start_time
1.145391573311611,0.0,1.4210854715202004e-14,0.32689472053146656,1,0.0
-1.291067979770262,1.224744871391589,1.4210854715202004e-14,1.0896490684382218,2,20.0
0.145676406458582,-1.224744871391589,0.0,-1.3075788821258663,3,40.0
