subject,latency,touch_rt
sub-14,0.02251699999999346,1.0
sub-14,0.02251699999999346,1.0
sub-14,0.011023000000022876,1.0
sub-14,0.011023000000022876,1.0
sub-14,0.03900799999996707,0.9990000000000236
sub-14,0.03900799999996707,0.9990000000000236
sub-14,0.01084200000002511,1.0
sub-14,0.01084200000002511,1.0
sub-15,0.04631600000000091,1.0020000000000024
sub-15,0.04631600000000091,1.0020000000000024
sub-15,0.0037279999999988434,1.0
sub-15,0.0037279999999988434,1.0
sub-15,0.0031689999999997553,0.9989999999999988
sub-15,0.0031689999999997553,0.9989999999999988
sub-15,0.10391599999999812,1.0
sub-15,0.10391599999999812,1.0
sub-15,0.03296100000000024,1.0010000000000012
sub-15,0.03296100000000024,1.0010000000000012
sub-15,0.017664999999965403,0.9990000000000236
sub-15,0.017664999999965403,0.9990000000000236
sub-15,0.054720999999972264,1.0019999999999527
sub-15,0.054720999999972264,1.0019999999999527
sub-15,0.06738300000006348,0.9990000000000236
sub-15,0.06738300000006348,0.9990000000000236
sub-15,0.005663000000026841,1.0
sub-15,0.005663000000026841,1.0
sub-15,0.04602299999999104,0.9950000000000045
sub-15,0.04602299999999104,0.9950000000000045
sub-15,0.027839999999969223,1.0009999999999764
sub-15,0.027839999999969223,1.0009999999999764
sub-15,0.026395999999976993,0.9979999999999336
sub-15,0.026395999999976993,0.9979999999999336
sub-15,0.09752000000003136,1.00100000000009
sub-15,0.09752000000003136,1.00100000000009
sub-15,0.08601399999997739,1.0
sub-15,0.08601399999997739,1.0
sub-15,0.02646300000003521,0.9990000000000236
sub-15,0.02646300000003521,0.9990000000000236
sub-15,0.09681499999999232,1.0
sub-15,0.09681499999999232,1.0
sub-15,0.015047999999978856,1.0
sub-15,0.015047999999978856,1.0
sub-15,0.010579000000007,1.0009999999999764
sub-15,0.010579000000007,1.0009999999999764
sub-16,0.104867,0.02
sub-16,0.104867,0.02
sub-16,0.11659699999999873,0.9969999999999999
sub-16,0.11659699999999873,0.9969999999999999
sub-16,0.0350959999999958,1.0
sub-16,0.0350959999999958,1.0
sub-16,0.07956699999999728,1.0
sub-16,0.07956699999999728,1.0
sub-16,0.07857099999999662,1.0
sub-16,0.07857099999999662,1.0
sub-16,0.028394000000005803,1.0010000000000048
sub-16,0.028394000000005803,1.0010000000000048
sub-16,0.12546799999995528,1.0
sub-16,0.12546799999995528,1.0
